도서관 일련번호,도서관명,구 코드,구명,주소,전화번호,팩스번호,홈페이지 URL,운영시간,정기 휴관일,도서관 구분,도서관 구분명,위도,경도,담당자이메일,도서관 소개,설립연도,회원가입요건,대출안내,교통편,층별 설명
1077,달빛마루도서관,0019,성북구,서울특별시 성북구 종암로 167 104동 2층,02-911-0993,02-911-0994,http://dalbit.sblib.seoul.kr,,"첫째, 셋째 월요일 및 법정공휴일",0001,공공도서관,37.60505817,127.0309905,,,20120202, 누구나(제한없음) ,"1관당 5권 이내(총20권) 기본 14일, 연기 7일","- 월곡뉴타운 역(현대백화점 앞)

파란버스 : 102,103,106,107,108,140,142,149,150,151,153,160,172,710

초록버스 : 1113,1115,1164,1165

마을버스 : 강북08,강북12,성북21

- 성가복지병원앞

파란버스 : 101,130,141,144,148,410

초록버스 : 1128

마을버스 : 성북21

- 종암경찰서 앞

파란버스 : 101,110A고려대,130,141,144,148,163,410

초록버스 : 1017,1111,1213,7211

- 지하철

4호선 길음역 하차

6호선 월곡역 하차",
1075,석관동미리내도서관,0019,성북구,서울특별시 성북구 한천로66길 203,02-960-5067,,http://mirinae.sblib.seoul.kr,,"2,4주 월요일 및 법정공휴일",0001,공공도서관,37.61347395652914,127.06549217497661,,,20111227, 누구나(제한없음) ,"1관당 5권 이내(총20권) 기본 14일, 연기 7일

",지하철- 1호선 석계역(5번출구) 맞은편 30m (걸어서 1분),
30,성북정보도서관,0019,성북구,서울특별시 성북구 화랑로18자길 13,02-962-1081,02-962-5335,http://lib.sblib.seoul.kr,,매주첫째주월요일,0001,공공도서관,37.60497334,127.0505857,zone989@sbculture.or.kr,"<p>

	- 도서관 풍경을 바꾸고 있는... &lsquo;성북정보도서관&rsquo; 2002년 3월 19일 공식 개관한 성북정보도서관은 &ldquo;성북문화재단&rdquo;이 위탁 운영하는 도서관으로 성북구 구민의 정보, 교육, 문화센타 기능을 담당하고 있다. 도서관 업무 자동화시스템(LAS)과 디지털 라이브러리(DL)를 이용해 도서정보시스템을 새롭게 구현함에 따라 도서관자료 외에 e-Book, 그림, 동영상 등 다양한 멀티미디어 자원을 웹을 통해 통합적으로 검색 가능케 했다. 성북구의 지역 중앙도서관 역할을 하고 있는 성북정보도서관은 지하 2층, 지상 5층 연면적 6,667㎡ 규모로 안내데스크에서 친절한 사서가 도서관 안내 및 정보봉사를 하고 있다. 도서관 내부를 둘러보면 각 실에 전문용어보다는 친근한 명칭을 붙였다. 지역 주민의 복잡한 문화공간 확충 및 삶의 질 향상에 기여하는 진선미세미나실Ⅰ,Ⅱ과 성북컨벤션룸, 재미있는 문학적인 볼거리를 즐기며 편안하게 쉴 수 있는 북카페, 연구인력들이 쾌적한 환경에서 연구에 전념할 수 있는 미래연구실이 다른 도서관과 차별화된다. 그 외에 엄마사랑 및 꾸러기 열람실, 월곡열람실Ⅰ;Ⅱ;Ⅲ, 매직정보센터, 독서치료상담실 등을 갖추고 있다. 지역주민을 위해 이용자그룹을 세분화하여 개발한 다양한 문화프로그램이 있어 평생교육의 기초를 제공하고 있으며, 지금도 기본적인 교육 외에 주민들이 도서관을 가깝게 느낄 수 있는 다양한 방안을 마련 중에 있다. 특히, 2006년부터 독서를 통해 정서적, 사회적, 정신적 문제를 상담하고 치료하는 독서치료사업을 통해 치매센터 및 복지센터를 중심으로 지역사회봉사에 앞장서고 있다.</p>

",20020319,"- 누구나

   ※ 대한민국 국민 또는 「출입국관리법」 제 31조에 따라 외국인등록을 한 사람 누구나

   ※ 외국인의 경우, 외국인등록증을 가지고 도서관을 방문하면 회원증 발급이 가능합니다.

       If foreigners bring an ARC(Alien Registration Card), a library membership card will be issued immediately.","1관당 5권 이내(총20권) 기본 14일, 연기 7일

","- 지하철로 오실때

 6호선 상월곡역 하차(4번 출구) → 상월곡 동사무소 사이길(도서관길)로 진입 → 150m전방 도서관(상월곡 역에서 도보로 5분)

- 간선버스(파랑)로 오실때

 163번(성북역~목동)

 120번(우이동~청량리)

 148번(한천로~고속터미널)

- 지선버스(초록)

 1113번(정릉~상월곡역)



- 자동차로 오실때

 1. 월곡역(동덕여대)방향, 종암동 방향

  지하철 6호선 상월곡역 → 상월곡 동사무소에서 사이길(도서관길)로 진입    → 350m전방 도서관

 2. 태릉, 석관동 방향

  월곡중학교 앞 삼거리 U턴(보행 신호시) → 상월곡 동사무소에서 사이길    (도서관길)로 진입 → 350m전방 도서관","지하2층 : 보존서고

지하1층 : 세미나 1, 2, 3실, 컨벤션룸, 식당

1층 : 안내데스크, 다문화어린이열람실  

2층 : 성북세미나실, 도서관사무실

3층 : 월곡열람실Ⅰ/ 다문화특화자료실  

4층 : 매직정보센터, 매직IT교육원

5층 : 월곡열람실Ⅱ, 미래연구실"
2142,아리랑어린이도서관,0019,성북구,서울특별시 성북구 아리랑로 75,02-3291-4992,,https://www.sblib.seoul.kr/arclib/index.do,,"매월 두 번째, 네 번째 월요일",0001,공공도서관,37.59882719,127.0136237,,,,,,,
31,아리랑정보도서관,0019,성북구,서울특별시 성북구 아리랑로 82길,02-3291-4990,02-3291-4993,https://www.sblib.seoul.kr/arlib/index.do,,"매월 둘째, 넷째주 월요일",0001,공공도서관,37.60006212,127.0139286,,"<p>

	&ldquo;책으로 여는 행복한 내일!&rdquo; 아리랑정보도서관은 &lsquo;영화&rsquo;를 매개로 한 성북구의 문화적 정체성을 확립하려는 영화의 거리 조성사업의 취지를 살려 2004년 5월 4일 개관한, 영화관련 정보가 특화된 공공도서관으로서, 지역공동체 구성원들이 누려야할 알권리(학습권)를 제공하고 정보격차를 해소할 수 있는, 정보, 문화, 평생교육의 복합문화공간입니다.</p>

",20040504,가입대상 :  누구나(제한없음) ,"1관당 5권 이내(총20권) 기본 14일, 연기 7일

","지하철

    - 4호선 성신여대입구 역 하차

      6번 출구 : 도보 10분/ 버스 - 162번, 1014번, 1212번, 20번

      2번 출구 : 1014, 1212번 버스

    - 6호선 안암역 하차

      1번 출구 : 안암병원앞 - 1212번 버스이용 ‘아리랑정보도서관’하차

    - 6호선 보문역 하차

      3번 출구 : 조흥은행앞 - 1014번

  버스이용 : 간선버스 - 162번

              지선버스 - 1014번, 1212번, 20번 ‘아리랑정보도서관’하차","지하 2층 : 휴게실

지하 1층 : 어린이/유아실, 대출/반납 안내데스크

1층 : 문헌정보실, 정기간행물실

2층 : 일반열람실, 영화정보실/디지털정보실"
1992,월곡꿈그림도서관,0019,성북구,서울특별시 성북구 화랑로13길 17 월곡꿈그림도서관,02-6949-1553,,www.sblib.seoul.kr/wglib/,,"월요일,법정공휴일",0001,공공도서관,37.60477383,127.0406257,,,,,,,
1384,정릉도서관,0019,성북구,서울특별시 성북구 정릉로 242,02-2038-9928,070-4324-5396,http://jn.sblib.seoul.kr/,,"1,3주 월요일 및 법정 공휴일",0001,공공도서관,37.60474095,127.0105829,,,20130503, 누구나(제한없음) ,"1관당 5권 이내(총20권) 기본 14일, 연기 7일",,
1074,종암동새날어린이도서관,0019,성북구,서울특별시 성북구 종암로 98-8,02-6925-6920,02-6442-6925,http://sn.sblib.seoul.kr,,매월 둘째․넷째 월요일 및 일요일을 제외한 법정 공휴일,0001,공공도서관,37.5990314,127.035222,,,20110225, 누구나(제한없음) ,"1관당 5권 이내(총20권) 기본 14일, 연기 7일

","간선버스

101/110B/130/141/144/148/163/410

지선버스

1017/1111/1213/1218/7211

6호선 고려대역 3번출구 도보 약 15분

6호선 고려대역 4번출구앞 버스환승 약 5분",
1387,청수도서관,0019,성북구,서울특별시 성북구 보국문로16가길 20,02-2038-4423,,http://ch.sblib.seoul.kr/,,"매주 월요일 / 일요일을 제외한 법정공휴일, 도서관사정에 의한 임시휴관일",0001,공공도서관,37.61175536,127.0107763,,"<p>

	&nbsp;</p>

<p>

	청수도서관은 정릉4동 북한산 자락에 자리하고 있는 도서관으로 아이, 어르신, 누구나 함께 모여 소통하고 즐기는 편안한 고향집처럼 주민이 함께 만드는 따뜻한 마을 공동체 도서관입니다.</p>

",20140219," 누구나(제한없음) 

","1관당 5권 이내(총20권) ; 기본 14일, 연기 7일

","""○ 버스

간선버스 110A/110B/143/162 외환은행 정릉지점 하차

지선버스 1014/1113 외환은행 정릉지점 하차

마을버스 성북07 외환은행 정릉지점 하차

○ 지하철

4호선 길음역 3,9번 출구에서 버스환승

4호선 성신여대입구역 6번 출구에서 버스 환승

○ 자동차

길음.종암방면 : 북악터넣 방향에서 정릉입구에서 북한산 방향으로 우회전

성신여대입구방면 : 아리랑고개 넘어 입구에서 좌회전루 북한산 방면 우회전

솔샘터널방먼 : 북악터널 방향에서 정릉4동주민센터 입구에서 좌회전 후 경희한의원 사이 골목으로 좌회전

○ 주차

도서관 주차장이 협소하오니 가급적 대중교통을 이용하시기 바랍니다.""

",
1073,해오름어린이도서관,0019,성북구,서울특별시 성북구 성북로4길 52,02-6025-7002,02-6442-1081,http://hor.sblib.seoul.kr/haeorm,,"1, 3주 월요일, 신정, 구정, 석가탄신일, 성탄절",0001,공공도서관,37.59558967,127.0121197,,,20090701, 누구나(제한없음) ,"1관당 5권 이내(총20권)  기본 14일, 연기 7일

","성북 01 '농협 삼선교점' 정류소에서 탑승 - '한산 108동' 정류소에서 하차

4호선 '한성대입구역' 하차 6번 출구",
1844,가락몰도서관,0009,송파구,서울특별시 송파구 양재대로 932 서울시농수산식품공사 가락몰 업무동 4층,"02-3435-0950, 0956",,http://www.splib.or.kr,,매주 월요일 및 법정공휴일,0001,공공도서관,37.49467422,127.1086491,,,,,,,
54,거마도서관,0009,송파구,서울특별시 송파구 거마로2길19,02-449-2332,02-449-5932,http://www.splib.or.kr,,매월둘째/넷째월요일및법정공휴일,0001,공공도서관,37.4935326,127.146824,,"<p>

	- 거마도서정보센터는 지역주민의 정보지식, 문화의 요구에 부응하고자 송파구에서 설립한 공공도서관으로 아동부터 노인에 이르기까지 모든 연령층을 위하여 운영되고 있습니다. 또한 날로 다양해지는 매체의 자료들을 원활히 서비스하기 위하여 20여대의 PC와 영상기기를 설치하여 CD-ROM자료와 DVD영상자료 등의 멀티미디어 자료를 이용할 수 있도록 하였습니다.</p>

<p>

	-&nbsp;동사무소 복합청사 건물에 자리한 공공도서관으로서&nbsp;2007년 7월부터 실시한 개관연장사업으로 평일 야간 22:00시까지 도서 대출이 가능하며 23:00시까지 일반열람실을 이용할 수 있습니다.</p>

",20050427,누구나(제한없음),"1관당 3권 이내(총25권) 기본 14일, 연기 7일

","- 지하철 : 지하철 5호선 거여역 3번 출구로 나오셔서 우회전하여 약 100M 정도 직진하시면 좌측의 거여 2동사무소 4 / 5층



- 버스 : 버스 3217, 3313을 타시고 거여역에서 하차","- 지상 4층 : 안내데스크, 종합자료실 , 유아자료실, 디지털자료실

             - 어린이자료, 일반자료, 정기간행물자료



- 지상 5층 : 일반열람실(160석), 개인사물함, 사무실, 휴게실"
1409,돌마리도서관,0009,송파구,서울특별시 송파구 백제고분로 37길 16,02-414-7007,02-414-6006,http://www.splib.or.kr,,매주 월요일 및 법정공휴일,0001,공공도서관,37.50356529,127.1036861,,"안녕하세요. 돌마리도서관입니다.

『돌마리』란 석촌동의 옛 이름으로 마을에 돌이 많아서 유래한 이름입니다.

석촌동의 이름을 가진 새로운 도서관이 주민 여러분들께 찾아갑니다. 



우리 도서관은 주민 여러분의 소중한 문화공간으로 

여러분과 함께 꿈을 키워가고자 합니다. 

누구나 찾고 싶고 머물고 싶은 곳으로 

책 읽는 기쁨은 나눌 수 있는 도서관이 되겠습니다. 



많은 관심과 이용 부탁드립니다. 

",,,,,"일반자료서가청소년과 성인을 위한 장서로 구성되어 있습니다.



해맑음 (아동자료서가)어린이를 위한 장서로 구성되어 있습니다.



어울림 (다목적실)장서 열람과 독서문화 프로그램 운영공간으로 병행사용 되는 공간입니다.



두드림 (개인열람실)개인학습을 위한 열람실입니다. (27석)



"
23,서울특별시교육청송파도서관,0009,송파구,서울특별시 송파구 동남로 263,02-3434-3333,404-7957,http://splib.sen.go.kr,,"2,4주 화요일 및 법정공휴일",0001,공공도서관,37.49999503,127.1348515,,"<p>

	- 지역사회의 정보, 교육 및 문화생활에 기여하기 위해 수도 서울에 21번째로 설립된 송파구의 공공도서관입니다. 독서문화의 전당으로 송파의 새 명소가 되고 있습니다. - 전산 시스템을 여러 분야로 확장시켜 효율적인 정보관리를 추구하는 디지털 도서관의 모습을 실현하는 도서관 운영 시스템의 전자화를 추구하고 있습니다. - 완벽한 자료관리로 도서관자료를 효율적으로 제공하여 드립니다. - 도서관이 지역 주민의 풍요로운 정서와 정보, 문화욕구를 충족시키는 지역사회의 문화센터이고 평생교육기관임을 인식시킬 수 있는 도서관 문화센터의 새 장을 열어갑니다.</p>

",19941214,"- 가입대상 : 서울시민

 - 가입방법(구비서류) : 현재 주소의 확인이 가능한 국가공인신분증, 회원가입신청서","1인당 5권, 14일간","- 일반버스:   3415, 3314, 362 도서관 앞 하차,

             3217, 3218 상아아파트 앞 하차,

             3315, 3417, 3219, 3313 가락한라아파트 앞 하차



- 지하철 : 5호선 마천, 거여방면 개롱역 (1번출구 도보 3분)

           잠실역(2호선)에서 3314번,

           가락시장역(8호선)에서 3415번,

           송파구청역앞에서 3313번,

           수서역(3호선)에서 3219번 이용","4층

 일반열람실1, 일반열람실2, 일반열람실3, 학습기기전용실-6열람실

3층

 인문사회자연과학실, 일반열람실4, 서고, 독서지도실

2층

 어학문학실, 디지털자료실, 일반열람실5, 옥외휴게공간, 문화활동지원과

1층

 정보자료과, 행정지원과, 안내실, 관장실, 어린이실, 전시실, 대강의실

지하

 강의실(1~3), 시청각실, 휴게실, 식당, 매점"
